Probe,Gene,logFC
232578_at,"EEF1AKMT4-ECE2, ECE2",1.3164010519458156
203598_s_at,Unknown,1.3163878369232587
216008_s_at,CARD14,1.3163535567197147
212656_at,CARD14,1.3162179586860847
224309_s_at,PAK6,1.3162117240198095
1557984_s_at,MCF2,1.315599033665926
218797_s_at,WDR19,1.3155496516081822
208709_s_at,KCNH7,1.3154389060761498
205632_s_at,POLK,1.315429625750897
207867_at,STAB1,1.31520189363773
242197_x_at,LINC02961,1.3151178179750413
223187_s_at,ABCB9,1.3150602377023461
1552986_at,TPH2,1.3145308490489382
222021_x_at,ITGA9,1.3143205218451133
202402_s_at,ITGA9,1.3142791840359573
219777_at,ZNF317,1.3142058922438409
237527_at,Unknown,1.3140807860578778
234920_at,MEGF10,1.3137541382401021
228145_s_at,TFAP2E,1.3133022940898547
219136_s_at,FOXP2,1.3127560049571425
219941_at,SCML4,1.3125877765150211
217910_x_at,ENTPD4,1.3125202566596426
225951_s_at,DNAJC11,1.3122704023997718
230762_at,LINC00663,1.31221459521868
208101_s_at,NA,1.3121055179767394
200826_at,ZNF479,1.3120838465541125
223925_s_at,"ZNF479, ZNF733P, NA, ZNF734P",1.3120589293359406
200820_at,Unknown,1.3120384680246138
212315_s_at,GRIK2,1.3113421171116337
209408_at,DBF4B,1.3111905713399532
243770_at,POF1B,1.3105437855212683
242904_x_at,B4GALNT1,1.3103429321413793
222168_at,Unknown,1.3101781075747325
1566141_at,SNX25,1.3100880020468348
205126_at,NOP9,1.3099315119503359
1552931_a_at,CARF,1.3099218190049164
1554833_at,Unknown,1.3097820937877964
213708_s_at,Unknown,1.309389033148792
227165_at,MYO1D,1.3093564359586172
222231_s_at,DUSP16,1.3093184116741652
1567080_s_at,MIR4280HG,1.3092712935240691
1553713_a_at,CDH19,1.3090700904904435
223277_at,"BAGE2, NA, KMT2C",1.3088721696921433
204346_s_at,"BAGE2, NA, KMT2C",1.3088689044767334
226302_at,CCNL1,1.3084337975199443
50277_at,NA,1.3083821085267358
206090_s_at,TAS1R1,1.3079454777092467
36545_s_at,ASAH1,1.3079161246305997
222053_at,KLF7,1.3077872535597315
212175_s_at,SSH2,1.3075888663973316
204949_at,SSH2,1.3074665913126406
1560144_at,OTUD5,1.3074268268757125
1563241_at,Unknown,1.3073728012856753
201473_at,IL31RA,1.3071274373552355
202143_s_at,SLC39A14,1.3071067454082423
208969_at,AFF4,1.3069323461999562
224808_s_at,AFF4,1.3068186745009407
210453_x_at,EARS2,1.3066706613324486
222719_s_at,UBA6,1.3065631692233486
218548_x_at,"PPP1R12BP1, PPP1R12B",1.3062801628486884
207696_at,CA8,1.3061640873159062
200978_at,TRAPPC10,1.3061168177339253
226210_s_at,Unknown,1.306053942482882
238477_at,AP5M1,1.3059677116786106
240121_x_at,NAA16,1.305918501240045
216961_s_at,Unknown,1.305860941024789
216274_s_at,TXNL4A,1.3055589520664885
227337_at,PPP1R1C,1.3055486234977949
200977_s_at,MCOLN2,1.3053066895774907
203361_s_at,CELF1,1.3051096322293931
237222_at,CLASP2,1.305068427732259
237932_at,FMN2,1.3050088066296692
201920_at,Unknown,1.304958471758091
223811_s_at,TTLL3,1.304792311453592
1555024_at,IREB2,1.3047279495250284
1567853_at,FBLIM1,1.3046045905671935
223848_at,FBLIM1,1.30456435303263
1554410_a_at,PRR5L,1.304307024691282
238087_at,ACTR3B,1.3042163323370257
239169_at,Unknown,1.3037423044735368
200855_at,SHFL,1.303696503628652
237882_at,CYP4B1,1.3036004064626976
207232_s_at,IFNLR1,1.3032516389217388
200918_s_at,Unknown,1.3031240298342912
1566266_at,TMCC2,1.303099171917395
238271_x_at,TYR,1.3030594750198918
214257_s_at,SLC25A41,1.303033255495392
210752_s_at,ZNF215,1.3029922429393748
208746_x_at,PIAS2,1.3029284571982955
55093_at,PIAS2,1.3027794864161062
1553243_at,FOXP2,1.3025760185433253
230300_at,GABRG3,1.3025201954957506
225545_at,"MEMO1P1, NA, DPY30, MEMO1",1.3022272934231178
213494_s_at,Unknown,1.3018749708606052
219709_x_at,QRFPR,1.3018054096730836
226204_at,FAM9B,1.3016825646682062
233977_at,TGFB3,1.3016340692474246
210571_s_at,CLCC1,1.3013810388710572
233269_at,CADM2,1.3013786155550702
208229_at,KLK2,1.3012363523868786
228019_s_at,POFUT2,1.3012142110074194
223163_s_at,Unknown,1.301174735569269
210144_at,NDUFA10,1.3010957052224155
201527_at,BPIFA4P,1.3008567893277907
218994_s_at,"MIR6829, TNK2",1.3006582343981092
212133_at,USP25,1.3006308777542124
1554145_a_at,UGGT2,1.3004669688810861
202142_at,ZCCHC7,1.3004610461628532
225003_at,"NA, CFI",1.300369700412691
33307_at,LMOD3,1.3001873812382108
204282_s_at,CFAP46,1.299997958083146
1557869_at,KDELR1,1.299902184322445
1555382_at,GARIN3,1.2993790149965347
232645_at,Unknown,1.2992939918144828
226265_at,PDZRN3,1.2992099998548472
227265_at,GATA1,1.2991891279267107
214719_at,PIF1,1.2991504619709888
213224_s_at,APOL4,1.2987896246592159
243858_at,Unknown,1.2986339178721542
233115_at,ELAVL3,1.298632275179647
240794_at,Unknown,1.2986220165634363
1554415_at,ZMAT3,1.2985140907016421
228495_at,MBD1,1.2984549931384914
1555313_a_at,G6PC1,1.298442036216864
228309_at,ZAP70,1.2983140994292002
1554971_at,NA,1.2982830477579914
226236_at,NA,1.2982779628213181
202918_s_at,SAE1,1.2981376776873865
222530_s_at,PTGIR,1.2979695948166974
205440_s_at,Unknown,1.297844853688314
223025_s_at,SSH1,1.2978447713561923
241109_at,LINC01547,1.2977385463152147
218710_at,HAVCR2,1.297705485208343
235659_at,HAVCR2,1.297698015063998
220656_at,RAB34,1.2976813577325468
223305_at,CD300LG,1.2975071731071368
214108_at,SAMSN1,1.2975011030777437
235223_at,DAOA,1.297446639000233
211187_at,LILRA5,1.297331974639131
228443_s_at,Unknown,1.297306771233092
227799_at,FOXP2,1.2972786467079938
207988_s_at,FOXP2,1.297231289921775
225670_at,KLHL17,1.2972307288031828
1562650_at,"OR10A4, OR10A2",1.2970983163593335
242747_at,CD300LG,1.2968987721868215
204228_at,TREML1,1.2967814737613206
243273_at,DAOA,1.2966686069205802
203411_s_at,Unknown,1.29658786391188
1569874_s_at,Unknown,1.2965482088143587
200085_s_at,PTPRS,1.296488642629574
212735_at,ICA1L,1.2964463535598922
239358_at,GSX1,1.296162103860966
212044_s_at,SMC1A,1.2959926986920172
1556884_a_at,RTN4IP1,1.2958520960916042
214690_at,SMOX,1.2958282201754883
238773_at,NA,1.2957576649370133
218283_at,OTUB2,1.2956738658805456
203747_at,Unknown,1.2952701070873958
1554324_s_at,KCNIP3,1.2952467706813082
235677_at,KLK4,1.2950227945314843
244664_at,"NA, ST3GAL3",1.2949817685056737
1567457_at,Unknown,1.2948150770070532
203371_s_at,CMTM3,1.2947781003680596
214983_at,Unknown,1.2946796232498943
238224_at,Unknown,1.2946188483841543
230852_at,HRH3,1.2946056642853832
213842_x_at,Unknown,1.294581846146565
204183_s_at,Unknown,1.2945284377975903
228735_s_at,"CFAP91, NA",1.2943708068939526
204758_s_at,RGS5,1.2941104997831077
204049_s_at,NA,1.2938990652229536
214044_at,Unknown,1.2938252111919668
244177_at,CFL1,1.293528639698408
222354_at,"AP1S3, NA",1.2932379711753774
225094_at,BAP1,1.2932203734584136
222814_s_at,AGTRAP,1.2931270396218089
205232_s_at,MRAP,1.2929395550150307
236523_at,Unknown,1.292854424432789
234396_at,NA,1.2927706195681137
223793_at,SF1,1.292532740591613
201658_at,GEMIN7,1.2925200575477802
209382_at,STH,1.2921394910225743
221615_at,ATN1,1.292102986269656
232946_s_at,NA,1.2918209092226927
238866_at,CLEC7A,1.2918123807102917
201434_at,Unknown,1.2917835106837963
201241_at,CDKN3,1.2917638593445357
221972_s_at,Unknown,1.2915749267399397
233599_at,MRTFA,1.2914779193227062
231120_x_at,TIMM10,1.2914434287581493
225005_at,GNG4,1.291432726715222
233540_s_at,GNG2,1.2913559433341386
217700_at,BPIFC,1.29130312722212
207881_at,ZAR1,1.2912934601103854
213571_s_at,ZAR1,1.2911647015010363
241753_at,Unknown,1.2911087743970364
218777_at,POSTN,1.2910044935146836
229538_s_at,"SHLD2P3, RHEBP2, RHEBP1, NA, RHEB",1.2909248359539054
228610_at,SLC66A1,1.2908944702490506
223332_x_at,SLC66A1,1.2907860724368847
240597_at,XRN1,1.2907019375514837
200078_s_at,JHY,1.290359043706664
228441_s_at,TRIB3,1.2903247767677837
222606_at,PHF23,1.2902691062176688
225739_at,TMEM192,1.2900550333238971
218065_s_at,ZFP82,1.2897629745194177
242838_at,Unknown,1.2897467147725674
242847_at,ARPC5,1.2897280021624062
225976_at,ZNF385B,1.2893820015585806
244170_at,NKAPD1,1.2891260644657239
208593_x_at,MOG,1.2890618350403609
203517_at,CRISPLD2,1.288945230198702
1553605_a_at,"RHOA, NA",1.288678342398963
230057_at,THSD4,1.2886502683409176
202802_at,SAMD14,1.2886016148283719
236511_at,AKT1S1,1.2884209372507796
229126_at,PACS2,1.2883284943643358
212436_at,PACS2,1.2882008760262227
1568673_s_at,CCNL1,1.2879085270824784
219203_at,ESYT2,1.2878454758235336
205704_s_at,LRRC41,1.2878265172611376
204162_at,KLF6,1.2878169687650212
1563797_at,LINC02877,1.287421708122238
231346_s_at,MSANTD3,1.2874023308808364
210130_s_at,HNRNPM,1.2873992541093175
210014_x_at,ZNF852,1.2872134840745382
223088_x_at,MIR23AHG,1.2871678347194944
236085_at,SELENOW,1.2870831375589429
233847_x_at,PSMB8-AS1,1.2867847586349597
202679_at,PSMB8-AS1,1.286765232980046
220688_s_at,"AKR1C2, AKR1C1",1.2867605439158307
242989_at,AKR1C1,1.2867538026197114
224346_at,AKR1C1,1.286629164775994
230089_s_at,THUMPD3-AS1,1.286570745166667
219019_at,PDHA1,1.2860844276622567
225264_at,HEXD,1.2860637910481914
222585_x_at,LINC02941,1.2859636751555927
244169_x_at,RNF207,1.2856906750120078
1561180_at,"NA, TTC28-AS1",1.2855878543176535
220821_at,"NA, FAM88E, GLIDR, LINC01189, FAM88F, FAM88B",1.285550364112873
241136_at,SRGAP1,1.285393803785086
224434_s_at,ERVFRD-1,1.2853033582322395
217814_at,LZTS2,1.285261835128875
223329_x_at,SPIN3,1.2852199363942247
227552_at,SPIN3,1.2852157017968293
44822_s_at,UBR5-DT,1.2851400646427071
212467_at,CRTAP,1.2850528387339375
202625_at,"ARHGEF35-AS1, OR2A1-AS1",1.285039886571027
227261_at,NA,1.2844321988674765
228256_s_at,TCAIM,1.2843174222198706
236281_x_at,"OS9, AGAP2-AS1",1.2841635096767408
201764_at,PTCD2,1.2840298474266894
213561_at,ST7-AS1,1.2840255283458448
203583_at,EXD3,1.283871901870143
224097_s_at,RPUSD3,1.2838555806898946
203114_at,CBX3,1.283740303281935
218741_at,MIR1915HG,1.283562936319069
224482_s_at,CNTNAP3,1.2835233606147667
230319_at,CNTNAP3,1.2833591912840534
213730_x_at,CNTNAP3,1.2830787917755255
240176_at,Unknown,1.282900199883847
204085_s_at,PRKCA-AS1,1.282846809080156
224364_s_at,PRKCA-AS1,1.282674079945774
230505_at,PGAM5,1.282600239175558
1554522_at,FAM120A,1.2825055296586285
228818_at,Unknown,1.2824174930634813
240267_at,SLC19A1,1.2819575970559773
218203_at,SLC19A1,1.2818443094816434
204594_s_at,HINT1,1.2817615203165733
221805_at,B3GNT7,1.2816957044599107
233765_at,Unknown,1.2814793749365965
237007_at,Unknown,1.2814782233078523
226720_at,Unknown,1.2814128750393492
1565578_at,FBXO28,1.281298151961976
225195_at,DCPS,1.281276555494773
228059_x_at,DCPS,1.2810686403238398
205587_at,MYL12A,1.280901773479464
214756_x_at,LINC02593,1.2808343275934437
238056_at,LINC02593,1.2807808023726257
244400_at,ASB16-AS1,1.2807652277777057
232881_at,FAM151B-DT,1.2807579999087058
226356_at,CHCT1,1.2805223542124966
227328_at,C22orf42,1.279963767833328
204000_at,"EIF4A2, SNORA63, SNORA4",1.2797569676316345
221713_s_at,ATP5PD,1.2795515605072836
241068_at,NA,1.279419398862791
243040_at,NA,1.27931214397555
218439_s_at,"CSNK1A1, NA",1.2792274020007515
240064_at,"CSNK1A1, NA",1.278909549555804
1555679_a_at,MESP2,1.2786039608903814
223108_s_at,NBEAL2,1.2783810067029202
220841_s_at,EOLA1-DT,1.2781106870001584
214118_x_at,NMNAT2,1.278102269036899
204962_s_at,SMTN,1.278094823393154
204316_at,MTMR11,1.2780611750481712
211121_s_at,TTN-AS1,1.2775288088115133
218473_s_at,MIR124-1HG,1.2775080369370306
1560648_s_at,MAGEE1,1.2774710620561376
212521_s_at,MAGOH-DT,1.2774174944332424
239664_at,BICD1,1.2772154397436764
226857_at,DNAJC7,1.2769895349608387
201900_s_at,Unknown,1.2768903465348527
230412_at,SIK2,1.2768190166680615
217074_at,SPEN,1.2765672981296037
241840_at,RPP30,1.2764749909254802
204016_at,RPP30,1.2764016506900142
219840_s_at,KDM6B,1.2758388370046623
242606_at,Unknown,1.2755754105344708
211901_s_at,Unknown,1.27553914379499
244666_at,FARSB,1.2755350728833674
233148_at,NA,1.2753950849511595
216185_at,RPAIN,1.2752671171892926
220502_s_at,Unknown,1.2752565544217296
220967_s_at,HEMK1,1.2751995512969707
218662_s_at,UNC13C,1.2750529795750503
208067_x_at,UNC13C,1.2750339751963107
201948_at,HOMER2,1.2749500141308594
221833_at,LINC00290,1.2749467139762858
202576_s_at,NA,1.2746268019306706
214791_at,Unknown,1.2744302555491147
221222_s_at,Unknown,1.274412832228836
203670_at,ADPRHL1,1.2743366154887907
204161_s_at,Unknown,1.274270409928256
1560633_a_at,NAP1L1,1.2740535837495273
1555410_at,RAB11B-AS1,1.2739931816978816
236473_at,RASGRF2,1.2735180558467933
225422_at,FBF1,1.2734969749233798
208958_at,TEX36-AS1,1.2734838569120592
207734_at,MYLK4,1.2733340919612859
229863_s_at,Unknown,1.2732728346460016
204152_s_at,AATK,1.2731431579008483
201629_s_at,PPM1L-DT,1.2731275004482068
225822_at,PPM1L-DT,1.2730865389092139
200633_at,ITFG1,1.2730435313760826
228529_at,SNAI3-AS1,1.2728524357303932
203235_at,ESRRB,1.2723929691337024
213928_s_at,NA,1.2723296567261402
213927_at,NA,1.2722511760382638
236012_at,Unknown,1.2720746549852853
233685_at,IGSF3,1.2718768992703104
45288_at,LINC02575,1.2718455026587814
1555392_at,LINC02575,1.2718148043722077
212490_at,NA,1.2716425731023075
234023_s_at,Unknown,1.271588301300291
241191_at,TAF8,1.2714149214847235
204563_at,LINC00847,1.2711589310818536
208868_s_at,ANKRD65,1.2710673686173772
220046_s_at,ANKRD65,1.2709118272569109
212309_at,ZNF555,1.2705984990721053
222460_s_at,Unknown,1.270537704837718
201573_s_at,RGS9BP,1.2702470931246268
1566645_at,C10orf90,1.2702127818224631
223448_x_at,Unknown,1.2701264882556518
242760_x_at,Unknown,1.2700582319672853
232118_at,ZNF814,1.270034238344593
225844_at,Unknown,1.2698425399330997
233930_at,LINC00408,1.2697284943947658
235198_at,CLEC2B,1.2696971305821603
220265_at,AIG1,1.2696939274915504
209549_s_at,AIG1,1.2695161636956591
204279_at,EIF5-DT,1.2692303076855238
202776_at,SEPTIN7P9,1.2690154948663108
203272_s_at,"NA, ZNF783",1.2689543963744727
1561892_at,URI1,1.2687056582672573
235796_at,KIF6,1.2686581927600376
211994_at,Unknown,1.268478187926105
221094_s_at,Unknown,1.2682410094785004
227411_at,NA,1.2682299758965208
213677_s_at,NA,1.2681859517865808
206592_s_at,NA,1.2681098801576864
218809_at,EIF1B-AS1,1.2681059853961651
217554_at,EIF1B-AS1,1.2680985415989137
201354_s_at,Unknown,1.2680727546327153
1559501_at,DOCK7-DT,1.267939791519801
201027_s_at,NA,1.2677681777029832
235414_at,LRP8-DT,1.2676350111456454
212829_at,"PWRN1, NA",1.2676239595559342
1555562_a_at,"NA, C20orf202",1.2674018036808856
210945_at,MYRFL,1.2673785830048565
226710_at,MYT1,1.2671852969571116
212974_at,NA,1.2670767821963576
224206_x_at,NA,1.267030643706191
1559735_at,NA,1.2670076423839638
224826_at,Unknown,1.266914711022039
223307_at,Unknown,1.2668071821029359
223347_at,PPA2,1.2666392333040062
218161_s_at,PPA2,1.2665463646821904
237496_at,NA,1.2663618464497624
239889_at,NA,1.2662509226176266
209313_at,POM121L12,1.266214479526687
218620_s_at,POM121L12,1.2658772915877248
232274_at,NA,1.2655207888757052
203829_at,NA,1.2654621449632772
1568921_at,MCPH1-DT,1.2653460815615116
226437_at,LINC00899,1.2652437236687717
205096_at,FAAP20,1.2648323824127317
218134_s_at,PCARE,1.2648210872132541
228202_at,"NA, ZNF366",1.264809082990149
213008_at,"MIF-AS1, NA",1.2647903033741597
238733_at,TRIM44,1.2646887575896248
238879_at,STOML1,1.264655543671323
243297_at,Unknown,1.2646256534756815
217937_s_at,FILIP1,1.264543350306626
230117_at,Unknown,1.2644610525315254
222221_x_at,PCDH10,1.2644284820881817
213570_at,Unknown,1.2641574560682618
223684_s_at,DSCAS,1.2640870242310067
236705_at,Unknown,1.2638473986386822
224714_at,MAPK12,1.2638206793998736
52159_at,TIAM1-AS1,1.2638108850895746
206716_at,MCCC2,1.2636717502604262
243753_at,COTL1,1.2635225762556603
1555826_at,Unknown,1.2634854221555598
219169_s_at,NA,1.263397389785999
1555905_a_at,Unknown,1.2633502452389112
219088_s_at,ERICH1,1.2632204671506626
219790_s_at,ERICH1,1.2631098340800437
220647_s_at,Unknown,1.2629492198603518
201070_x_at,Unknown,1.262887859230795
221941_at,LINC02350,1.262833664003845
237159_x_at,ADAMTS9-AS2,1.2628218982356372
237373_at,"SNAPC5P1, LY86-AS1",1.2628169319092084
242981_at,"SNAPC5P1, LY86-AS1",1.2627566573679239
45572_s_at,PHKG2,1.2627320075040749
215065_at,Unknown,1.2626047078560436
219246_s_at,DNAJC21,1.262391572764348
1554047_at,"PGM5, LINC03025, LINC01388, LINC01961",1.2622825116734189
213292_s_at,NAA15,1.2622307629537552
232385_x_at,Unknown,1.2615059996867637
203842_s_at,NA,1.2614195254576641
1553604_at,Unknown,1.2613450870892502
215215_s_at,Unknown,1.2612791034064537
241975_at,Unknown,1.261026386294821
202141_s_at,Unknown,1.26097795061707
216436_at,Unknown,1.2609733213976557
205115_s_at,Unknown,1.2609130184218513
241257_at,"ZNRF2P1, ZNRF2P2, PRR15-DT",1.2608839224578845
202926_at,LINC00879,1.2607278801390853
240122_at,KY,1.2603118074193935
240116_at,Unknown,1.2603081597433226
212308_at,Unknown,1.2602301528917728
213431_x_at,Unknown,1.2601192671989598
209759_s_at,Unknown,1.2600989634353765
230252_at,YPEL2,1.2600954052406326
230156_x_at,C8orf34-AS1,1.2600827922676137
1560827_at,Unknown,1.2594073595396713
1555735_a_at,LRRN4CL,1.2593267920110855
1552641_s_at,Unknown,1.2589369199915241
1558234_at,NA,1.2588981311625622
209192_x_at,EXTL3-AS1,1.2587859702866127
228193_s_at,NA,1.2585808818952569
232276_at,Unknown,1.2585192921801367
243688_at,NA,1.2584039128154294
201275_at,NA,1.2583727596050656
230897_at,Unknown,1.2582090755563782
1567030_at,Unknown,1.2580519450158736
218263_s_at,LINC00928,1.2579712107914884
241706_at,NA,1.25795644991771
227244_s_at,NA,1.2578957349254694
234108_at,ARHGAP22-IT1,1.2576149994014438
202395_at,Unknown,1.25758065625071
235780_at,Unknown,1.2575422998661248
206045_s_at,NA,1.2573769386872353
221809_at,Unknown,1.2573720431781437
228394_at,Unknown,1.2573668864507181
218570_at,LINC03032,1.2570476947914968
210418_s_at,LINC03032,1.2570457168713864
203579_s_at,LRRC52,1.2569795341394163
213449_at,LINC02583,1.256768394453633
217452_s_at,Unknown,1.2565925007158172
224166_at,Unknown,1.2565668632383804
209714_s_at,LINC01365,1.2564881156336152
1567703_at,"YWHAZ, NA",1.2564832776420491
203336_s_at,Unknown,1.2564526902208042
1558882_at,NA,1.2560522135958496
213047_x_at,LINC01210,1.255814001541579
234105_at,Unknown,1.255710039223516
231061_at,PLEKHG7,1.2556441334811734
1561708_at,Unknown,1.2553331873254725
241588_at,Unknown,1.2553308460533021
226963_at,NA,1.2551055157925664
216344_at,LINC00868,1.255046938263031
212641_at,MELTF,1.2550100534942725
242940_x_at,Unknown,1.2549379466096584
231430_at,Unknown,1.254840842390959
218890_x_at,Unknown,1.254719602943707
210516_at,EIF1B-AS1,1.2545221066636265
233445_at,HHIPL1,1.2545014151032376
204218_at,NAP1L4,1.2544899111837828
227861_at,Unknown,1.2544700319537536
207715_at,NDUFAF6,1.2544339625955963
1570523_s_at,LINC03018,1.2543412261033824
227854_at,NA,1.2542533371059437
219285_s_at,IGSF10,1.2540772385049521
212621_at,ZNF778,1.2540287256324267
227972_at,"PVR, NA",1.254027215126922
206545_at,NA,1.2535888437353688
222798_at,NA,1.25358761802544
243608_at,NA,1.2535023695403633
218481_at,Unknown,1.2534480812335222
242908_x_at,ARPP21,1.253259890351796
1558508_a_at,Unknown,1.253248479668952
239214_at,EHD4,1.253147818986722
227025_at,Unknown,1.2531120293419336
213327_s_at,DPY19L4,1.2530262788798716
235673_at,KLHDC4,1.2529877532866944
206365_at,LINC00901,1.2529750703910139
204981_at,NA,1.252929216255098
219544_at,SHISA9,1.2527146216245375
201057_s_at,Unknown,1.2526800712952253
1562688_at,NA,1.2526465731566867
229197_at,MYO1E,1.2525202842649508
221827_at,NA,1.252468974657888
226372_at,SNAP25,1.2524063565498986
238999_at,NA,1.2522223979501625
211749_s_at,SLC7A14,1.2521065210276687
233472_at,BISPR,1.251904475302243
225319_s_at,NA,1.251870018275997
230441_at,"DCTN5, NA",1.251840966367682
227123_at,LINC01553,1.2517618011791969
244097_at,Unknown,1.251712789790738
212056_at,Unknown,1.2516167589998168
236760_at,CDK12,1.2515274887572065
229595_at,Unknown,1.2513666501129683
214138_at,Unknown,1.251294053744513
1569077_x_at,Unknown,1.2512866970599732
205959_at,GTSE1-DT,1.2512255980991909
240745_at,RHOQ-AS1,1.2512132840777501
236530_at,GTF3C2-AS1,1.2509124254470834
235532_at,Unknown,1.2508462693755953
210759_s_at,LINC01016,1.250827412112858
238809_at,NA,1.2507447316568339
204536_s_at,ZFY-AS1,1.25070195581048
213402_at,Unknown,1.2504631566503484
214418_at,"RPPH1, NA",1.250223935608483
233009_at,Unknown,1.2501299391358287
1564757_a_at,Unknown,1.25008661852105
204826_at,Unknown,1.2495892464943
226175_at,NA,1.2492254297429393
1557759_at,NA,1.249158903617144
219292_at,Unknown,1.249067798759898
1557667_at,MIR194-2HG,1.2489476345359398
243695_at,Unknown,1.248874365195788
204359_at,"NA, C20orf203",1.2488079541424393
213346_at,Unknown,1.2486897308366827
201076_at,PHLDA1-DT,1.2485822955442216
217490_at,Unknown,1.248395648960097
233188_at,GUSBP1,1.2480752390248102
226650_at,CD300LD-AS1,1.247823452832893
1557437_a_at,NA,1.247733804968847
1563825_at,MGAT1,1.2476765082964838
221189_s_at,NA,1.2475552348005272
206956_at,MIR3150BHG,1.2475149722506895
200749_at,C2CD6,1.2474661902137745
228987_at,Unknown,1.2473964924714855
205076_s_at,Unknown,1.2473476760813
207357_s_at,Unknown,1.247341997361632
225152_at,Unknown,1.2473334340086986
200791_s_at,Unknown,1.2473173718179997
236334_at,NA,1.247062964492921
217231_s_at,CNTFR-AS1,1.2468977918588098
44669_at,PTHLH,1.2467974763055631
216877_at,NA,1.2466764750342865
225791_at,ZNF426-DT,1.246602797467928
222978_at,NA,1.2465094759671438
200783_s_at,Unknown,1.2464670542630119
226234_at,Unknown,1.2464522843454775
1559288_at,Unknown,1.2462197120523497
230437_s_at,FAM83C,1.2460324391807207
233589_x_at,KRBOX1-AS1,1.2458296620229228
210938_at,GRASLND,1.245743204778969
234636_at,LRRC52-AS1,1.245626116357879
217836_s_at,NA,1.2455928969746966
200961_at,NA,1.2455643150194888
203214_x_at,RAP2A,1.2453812959805226
241470_x_at,RAP2A,1.2453505106510554
209907_s_at,Unknown,1.2452215200035215
204460_s_at,Unknown,1.2451520855968479
241722_x_at,Unknown,1.2451055339197945
222882_s_at,NA,1.2450103351399537
232603_at,Unknown,1.2449066221906402
203092_at,Unknown,1.2448787036401396
238524_at,Unknown,1.2448570739057285
216856_s_at,Unknown,1.2448061282233869
208722_s_at,Unknown,1.2447818056696882
212601_at,NA,1.2447417495089896
201680_x_at,Unknown,1.2446366491924503
221811_at,Unknown,1.244474283357887
1554125_a_at,TIPARP-AS1,1.244363834902135
225890_at,DYNC1H1,1.244305543950414
231045_x_at,NA,1.2442689681525037
239871_at,DSG2-AS1,1.244259090728203
216525_x_at,Unknown,1.2441923466363403
201964_at,NA,1.243880065864981
204940_at,NA,1.2437979140353679
208642_s_at,"ARIH1, NA",1.2437033907273187
235697_at,Unknown,1.2436573792948904
225609_at,Unknown,1.2436022429568259
211239_s_at,NA,1.243585622374011
215699_x_at,Unknown,1.2434549616419497
210886_x_at,Unknown,1.2433714658659367
232847_at,Unknown,1.243340406028411
1557506_a_at,TCTN1,1.2433043177272467
210843_s_at,Unknown,1.243291059826327
229972_at,IQSEC3,1.2432134096815723
227311_at,Unknown,1.242837783080868
214646_at,NA,1.2427902237127617
1570360_s_at,Unknown,1.2426800986311093
223363_at,"PGM5, LINC03025, LINC01388, LINC01961",1.242638695810134
225934_at,Unknown,1.242447510602846
1559399_s_at,NPHP3-AS1,1.242342634008847
205043_at,LINC00402,1.2422823631057482
221649_s_at,SORCS1,1.242251139891889
226368_at,Unknown,1.2422381976514965
237860_at,Unknown,1.2421234610916125
212782_x_at,PRMT5-AS1,1.2419448392034875
236548_at,NA,1.2417662829304628
225077_at,NA,1.2417232629505384
241056_at,ZNF577,1.2416673094245174
1556211_a_at,ZNF474,1.2416227543119938
210684_s_at,LINC01898,1.241537610906127
226975_at,NA,1.2414501318184485
1558621_at,"RNU6-913P, NA",1.241305574035819
226959_at,Unknown,1.2412524597925334
218628_at,LRRC77P,1.2411294135725177
208911_s_at,PTPRT-AS1,1.2411260446462395
228007_at,Unknown,1.241076948537811
217123_x_at,CFLAR-AS1,1.241059669769242
1570114_at,SMC3,1.2410518531206898
224130_s_at,KCNK10,1.2410201200668733
235572_at,"ATG13, NA",1.2409673132569508
240646_at,CDC42-IT1,1.2406728217022402
210501_x_at,Unknown,1.2405787288259253
212048_s_at,NA,1.2405706792546654
239919_at,GAS1RR,1.2405460634256535
227598_at,Unknown,1.240498097923985
213440_at,NA,1.2404351837468133
234874_at,NA,1.2402871679814171
225108_at,Unknown,1.2402742232104103
201330_at,Unknown,1.2402579719667615
1557733_a_at,Unknown,1.2398778919918112
203806_s_at,CASC22,1.239859492693898
216280_s_at,NA,1.23979095517467
223396_at,ANHX,1.2397654498353812
213161_at,ANHX,1.2397565016337682
221492_s_at,ONECUT3,1.2397097253829734
203008_x_at,Unknown,1.2396016173388673
230137_at,CFAP65,1.2395347612276437
230786_at,SLC25A28-DT,1.2395210734447761
240834_at,TAF8,1.2392768914739414
214209_s_at,Unknown,1.23919450534647
212971_at,Unknown,1.2391786137174912
202313_at,Unknown,1.2389517056859831
221733_s_at,NA,1.2389287028684384
204048_s_at,"CHD1L, NA",1.238309341329341
200015_s_at,Unknown,1.2382947773207078
227185_at,TTC23L,1.237915307678527
209622_at,LINC02028,1.2378503716995422
218133_s_at,NA,1.23784569826361
218327_s_at,LINC02239,1.2378210274569765
204622_x_at,"DUBR, LINC01990",1.2374233415789482
1562710_at,MIR4300HG,1.2372964599653977
223101_s_at,NA,1.2371296831541445
227267_at,NA,1.2370218940614035
218159_at,HMMR-AS1,1.2369126438172635
219684_at,GAB1,1.236869980413933
237202_at,RNF212,1.2368138821118988
1556904_at,UBAC2-AS1,1.2362501446163983
